split,tensor_index,source_index,binary_label,attack_name,true_label,clean_prediction,adversarial_prediction,clean_correct,attack_success,linf,l2
train,1686,6549,1,fgsm,2,2,3,True,True,0.03137257695198059,1.7375601530075073
train,1687,30547,1,cw,4,4,6,True,True,0.00499996542930603,0.19966936111450195
train,1688,48822,1,fgsm,5,5,3,True,True,0.03137260675430298,1.7388430833816528
train,1689,48476,1,pgd,0,0,2,True,True,0.03137257695198059,1.335008144378662
train,1690,23700,1,pgd,3,3,6,True,True,0.03137257695198059,1.3015832901000977
train,1691,34260,1,fgsm,7,7,4,True,True,0.03137260675430298,1.681607723236084
train,1692,3892,1,cw,6,6,3,True,True,0.020036786794662476,0.6318262815475464
train,1693,43213,1,cw,5,5,3,True,True,0.010005354881286621,0.3940347731113434
train,1694,17909,1,cw,3,3,5,True,True,0.00499996542930603,0.24409528076648712
train,1695,19327,1,cw,3,3,5,True,True,0.00499996542930603,0.20782968401908875
train,1696,28406,0,clean,9,9,9,True,False,0.0,0.0
train,1697,28881,0,clean,4,4,4,True,False,0.0,0.0
train,1698,26456,0,clean,1,1,1,True,False,0.0,0.0
train,1699,20226,0,clean,2,2,2,True,False,0.0,0.0
train,1700,33464,0,clean,5,5,5,True,False,0.0,0.0
train,1701,35316,0,clean,7,7,7,True,False,0.0,0.0
train,1702,12904,0,clean,3,3,3,True,False,0.0,0.0
train,1703,32446,0,clean,4,4,4,True,False,0.0,0.0
train,1704,21154,0,clean,1,1,1,True,False,0.0,0.0
train,1705,39762,0,clean,7,7,7,True,False,0.0,0.0
train,1706,28049,0,clean,4,4,4,True,False,0.0,0.0
train,1707,3088,0,clean,9,9,9,True,False,0.0,0.0
train,1708,42867,0,clean,0,0,0,True,False,0.0,0.0
train,1709,44333,0,clean,8,8,8,True,False,0.0,0.0
train,1710,38823,0,clean,0,0,0,True,False,0.0,0.0
train,1711,17827,0,clean,9,9,9,True,False,0.0,0.0
train,1712,28406,1,fgsm,9,9,1,True,True,0.03137260675430298,1.6766068935394287
train,1713,28881,1,pgd,4,4,5,True,True,0.03137257695198059,1.3455774784088135
train,1714,26456,1,fgsm,1,1,9,True,True,0.03137257695198059,1.727832555770874
train,1715,20226,1,fgsm,2,2,7,True,True,0.03137260675430298,1.7380955219268799
train,1716,33464,1,pgd,5,5,3,True,True,0.03137260675430298,1.3111367225646973
train,1717,35316,1,pgd,7,7,4,True,True,0.03137260675430298,1.4069722890853882
train,1718,12904,1,pgd,3,3,6,True,True,0.03137257695198059,1.427758812904358
train,1719,32446,1,cw,4,4,5,True,True,0.00499996542930603,0.22555731236934662
train,1720,21154,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7355455160140991
train,1721,39762,1,fgsm,7,7,5,True,True,0.03137260675430298,1.5019862651824951
train,1722,28049,1,fgsm,4,4,4,True,False,0.03137260675430298,1.7387192249298096
train,1723,3088,1,fgsm,9,9,3,True,True,0.03137260675430298,1.7385467290878296
train,1724,42867,1,fgsm,0,0,2,True,True,0.03137257695198059,1.7026878595352173
train,1725,44333,1,cw,8,8,0,True,True,0.010004639625549316,0.3731725215911865
train,1726,38823,1,cw,0,0,8,True,True,0.00499996542930603,0.2470759153366089
train,1727,17827,1,pgd,9,9,8,True,True,0.03137260675430298,1.3395956754684448
train,1728,16043,0,clean,5,5,5,True,False,0.0,0.0
train,1729,18127,0,clean,3,3,3,True,False,0.0,0.0
train,1730,24028,0,clean,5,5,5,True,False,0.0,0.0
train,1731,45093,0,clean,9,9,9,True,False,0.0,0.0
train,1732,18378,0,clean,8,8,8,True,False,0.0,0.0
train,1733,18322,0,clean,2,2,2,True,False,0.0,0.0
train,1734,3100,0,clean,3,3,3,True,False,0.0,0.0
train,1735,7228,0,clean,3,3,3,True,False,0.0,0.0
train,1736,12393,0,clean,0,0,0,True,False,0.0,0.0
train,1737,29534,0,clean,7,7,7,True,False,0.0,0.0
train,1738,12461,0,clean,0,0,0,True,False,0.0,0.0
train,1739,48808,0,clean,3,3,3,True,False,0.0,0.0
train,1740,28537,0,clean,8,5,5,False,False,0.0,0.0
train,1741,5176,0,clean,6,6,6,True,False,0.0,0.0
train,1742,35554,0,clean,0,0,0,True,False,0.0,0.0
train,1743,22168,0,clean,2,2,2,True,False,0.0,0.0
train,1744,16043,1,cw,5,5,2,True,True,0.010006099939346313,0.36903032660484314
train,1745,18127,1,cw,3,3,5,True,True,0.0212288498878479,0.23591896891593933
train,1746,24028,1,fgsm,5,5,3,True,True,0.03137257695198059,1.737533688545227
train,1747,45093,1,fgsm,9,9,1,True,True,0.03137257695198059,1.7159943580627441
train,1748,18378,1,pgd,8,8,1,True,True,0.03137260675430298,1.4393397569656372
train,1749,18322,1,pgd,2,2,4,True,True,0.03137257695198059,1.2679287195205688
train,1750,3100,1,fgsm,3,3,5,True,True,0.03137260675430298,1.736838698387146
train,1751,7228,1,pgd,3,3,5,True,True,0.03137257695198059,1.352894902229309
train,1752,12393,1,cw,0,0,3,True,True,0.00499996542930603,0.1726660132408142
train,1753,29534,1,fgsm,7,7,2,True,True,0.03137260675430298,1.7388430833816528
train,1754,12461,1,cw,0,0,2,True,True,0.01000639796257019,0.4081351161003113
train,1755,48808,1,pgd,3,3,5,True,True,0.03137260675430298,1.380500078201294
train,1756,28537,1,pgd,8,5,5,False,False,0.03137260675430298,1.4447118043899536
train,1757,5176,1,fgsm,6,6,3,True,True,0.03137257695198059,1.7388430833816528
train,1758,35554,1,cw,0,0,2,True,True,0.00499996542930603,0.2447904795408249
train,1759,22168,1,fgsm,2,2,3,True,True,0.03137257695198059,1.7388430833816528
train,1760,3924,0,clean,1,1,1,True,False,0.0,0.0
train,1761,24031,0,clean,3,3,3,True,False,0.0,0.0
train,1762,28390,0,clean,9,9,9,True,False,0.0,0.0
train,1763,22407,0,clean,5,5,5,True,False,0.0,0.0
train,1764,13251,0,clean,5,5,5,True,False,0.0,0.0
train,1765,1524,0,clean,0,0,0,True,False,0.0,0.0
train,1766,13790,0,clean,7,7,7,True,False,0.0,0.0
train,1767,6512,0,clean,0,0,0,True,False,0.0,0.0
train,1768,18387,0,clean,3,3,3,True,False,0.0,0.0
train,1769,7452,0,clean,2,2,2,True,False,0.0,0.0
train,1770,31932,0,clean,4,4,4,True,False,0.0,0.0
train,1771,46793,0,clean,5,3,3,False,False,0.0,0.0
train,1772,14840,0,clean,2,2,2,True,False,0.0,0.0
train,1773,21588,0,clean,6,6,6,True,False,0.0,0.0
train,1774,43001,0,clean,8,8,8,True,False,0.0,0.0
train,1775,41547,0,clean,4,4,4,True,False,0.0,0.0
train,1776,3924,1,pgd,1,1,9,True,True,0.03137260675430298,1.3574954271316528
train,1777,24031,1,fgsm,3,3,5,True,True,0.03137257695198059,1.7206839323043823
train,1778,28390,1,pgd,9,9,1,True,True,0.03137260675430298,1.3854291439056396
train,1779,22407,1,pgd,5,5,3,True,True,0.03137260675430298,1.3666764497756958
train,1780,13251,1,pgd,5,5,2,True,True,0.03137260675430298,1.3391025066375732
train,1781,1524,1,cw,0,0,8,True,True,0.021522998809814453,0.23152920603752136
train,1782,13790,1,pgd,7,7,4,True,True,0.03137257695198059,1.3968371152877808
train,1783,6512,1,fgsm,0,0,8,True,True,0.03137260675430298,1.7384628057479858
train,1784,18387,1,pgd,3,3,5,True,True,0.03137257695198059,1.323270320892334
train,1785,7452,1,fgsm,2,2,5,True,True,0.03137257695198059,1.7055938243865967
train,1786,31932,1,fgsm,4,4,5,True,True,0.03137257695198059,1.7388430833816528
train,1787,46793,1,cw,5,3,3,False,False,0.00021755695343017578,0.0021835071966052055
train,1788,14840,1,pgd,2,2,3,True,True,0.03137260675430298,1.366231083869934
train,1789,21588,1,fgsm,6,6,1,True,True,0.03137257695198059,1.7385953664779663
train,1790,43001,1,cw,8,8,9,True,True,0.04507821798324585,0.547893762588501
train,1791,41547,1,pgd,4,4,3,True,True,0.03137260675430298,1.4571863412857056
train,1792,10853,0,clean,9,9,9,True,False,0.0,0.0
train,1793,28867,0,clean,2,2,2,True,False,0.0,0.0
train,1794,41854,0,clean,7,7,7,True,False,0.0,0.0
train,1795,21521,0,clean,2,2,2,True,False,0.0,0.0
train,1796,3504,0,clean,6,6,6,True,False,0.0,0.0
train,1797,35896,0,clean,8,8,8,True,False,0.0,0.0
train,1798,38885,0,clean,0,0,0,True,False,0.0,0.0
train,1799,12221,0,clean,6,6,6,True,False,0.0,0.0
train,1800,18922,0,clean,7,7,7,True,False,0.0,0.0
train,1801,4889,0,clean,9,9,9,True,False,0.0,0.0
train,1802,1915,0,clean,7,7,7,True,False,0.0,0.0
train,1803,29777,0,clean,1,1,1,True,False,0.0,0.0
train,1804,23474,0,clean,4,4,4,True,False,0.0,0.0
train,1805,8476,0,clean,1,1,1,True,False,0.0,0.0
train,1806,30616,0,clean,4,4,4,True,False,0.0,0.0
train,1807,27208,0,clean,3,3,3,True,False,0.0,0.0
train,1808,10853,1,fgsm,9,9,0,True,True,0.03137260675430298,1.7083326578140259
train,1809,28867,1,pgd,2,2,0,True,True,0.03137257695198059,1.277512788772583
train,1810,41854,1,cw,7,7,4,True,True,0.00499996542930603,0.23764567077159882
train,1811,21521,1,fgsm,2,2,8,True,True,0.03137260675430298,1.6995916366577148
train,1812,3504,1,fgsm,6,6,2,True,True,0.03137257695198059,1.7381088733673096
train,1813,35896,1,pgd,8,8,0,True,True,0.03137260675430298,1.374174952507019
train,1814,38885,1,cw,0,0,2,True,True,0.029332756996154785,0.28651949763298035
train,1815,12221,1,fgsm,6,6,2,True,True,0.03137257695198059,1.7388430833816528
train,1816,18922,1,pgd,7,7,4,True,True,0.03137257695198059,1.4089066982269287
train,1817,4889,1,pgd,9,9,8,True,True,0.03137260675430298,1.4013253450393677
train,1818,1915,1,fgsm,7,7,4,True,True,0.03137260675430298,1.7232961654663086
train,1819,29777,1,cw,1,1,9,True,True,0.010006248950958252,0.4003196954727173
train,1820,23474,1,cw,4,4,7,True,True,0.00499996542930603,0.2589779198169708
train,1821,8476,1,cw,1,1,9,True,True,0.01501840353012085,0.556948721408844
train,1822,30616,1,cw,4,4,2,True,True,0.040203601121902466,0.9492062330245972
train,1823,27208,1,pgd,3,3,7,True,True,0.03137257695198059,1.38872230052948
train,1824,20060,0,clean,4,4,4,True,False,0.0,0.0
train,1825,49215,0,clean,5,5,5,True,False,0.0,0.0
train,1826,13451,0,clean,4,4,4,True,False,0.0,0.0
train,1827,12556,0,clean,5,5,5,True,False,0.0,0.0
train,1828,33861,0,clean,8,8,8,True,False,0.0,0.0
train,1829,15878,0,clean,7,7,7,True,False,0.0,0.0
train,1830,14431,0,clean,7,7,7,True,False,0.0,0.0
train,1831,24791,0,clean,0,0,0,True,False,0.0,0.0
train,1832,33588,0,clean,9,9,9,True,False,0.0,0.0
train,1833,23346,0,clean,2,2,2,True,False,0.0,0.0
train,1834,20430,0,clean,9,9,9,True,False,0.0,0.0
train,1835,29700,0,clean,9,9,9,True,False,0.0,0.0
train,1836,18144,0,clean,7,7,7,True,False,0.0,0.0
train,1837,25750,0,clean,1,1,1,True,False,0.0,0.0
train,1838,28554,0,clean,3,3,3,True,False,0.0,0.0
train,1839,2999,0,clean,4,4,4,True,False,0.0,0.0
train,1840,20060,1,pgd,4,4,5,True,True,0.03137260675430298,1.4215164184570312
train,1841,49215,1,cw,5,5,7,True,True,0.00499996542930603,0.2100255936384201
train,1842,13451,1,pgd,4,4,5,True,True,0.03137257695198059,1.3121709823608398
train,1843,12556,1,pgd,5,5,3,True,True,0.03137260675430298,1.389928936958313
train,1844,33861,1,pgd,8,8,9,True,True,0.03137260675430298,1.290867567062378
train,1845,15878,1,fgsm,7,7,5,True,True,0.03137257695198059,1.7339320182800293
train,1846,14431,1,pgd,7,7,4,True,True,0.03137257695198059,1.4764000177383423
train,1847,24791,1,fgsm,0,0,2,True,True,0.03137260675430298,1.488316535949707
train,1848,33588,1,fgsm,9,9,0,True,True,0.03137260675430298,1.7103838920593262
train,1849,23346,1,fgsm,2,2,3,True,True,0.03137257695198059,1.7388430833816528
train,1850,20430,1,cw,9,9,1,True,True,0.042911410331726074,0.519665539264679
train,1851,29700,1,fgsm,9,9,1,True,True,0.03137260675430298,1.7331868410110474
train,1852,18144,1,cw,7,7,5,True,True,0.044746577739715576,0.5965990424156189
train,1853,25750,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7283976078033447
train,1854,28554,1,cw,3,3,7,True,True,0.00499996542930603,0.19010138511657715
train,1855,2999,1,fgsm,4,4,2,True,True,0.03137260675430298,1.6638453006744385
train,1856,49309,0,clean,7,7,7,True,False,0.0,0.0
train,1857,37118,0,clean,7,7,7,True,False,0.0,0.0
train,1858,22054,0,clean,1,1,1,True,False,0.0,0.0
train,1859,48685,0,clean,5,5,5,True,False,0.0,0.0
train,1860,32468,0,clean,5,5,5,True,False,0.0,0.0
train,1861,35360,0,clean,2,2,2,True,False,0.0,0.0
train,1862,19677,0,clean,0,0,0,True,False,0.0,0.0
train,1863,28004,0,clean,9,9,9,True,False,0.0,0.0
train,1864,8069,0,clean,6,6,6,True,False,0.0,0.0
train,1865,38705,0,clean,2,2,2,True,False,0.0,0.0
train,1866,4259,0,clean,5,5,5,True,False,0.0,0.0
train,1867,19597,0,clean,9,9,9,True,False,0.0,0.0
train,1868,4151,0,clean,3,3,3,True,False,0.0,0.0
train,1869,13205,0,clean,3,3,3,True,False,0.0,0.0
train,1870,34959,0,clean,2,2,2,True,False,0.0,0.0
train,1871,27765,0,clean,6,6,6,True,False,0.0,0.0
train,1872,49309,1,pgd,7,7,5,True,True,0.03137257695198059,1.4078911542892456
train,1873,37118,1,pgd,7,7,2,True,True,0.03137257695198059,1.3021332025527954
train,1874,22054,1,pgd,1,1,9,True,True,0.03137260675430298,1.3538050651550293
train,1875,48685,1,fgsm,5,5,3,True,True,0.03137260675430298,1.7303895950317383
train,1876,32468,1,cw,5,5,3,True,True,0.010005444288253784,0.36339327692985535
train,1877,35360,1,cw,2,2,5,True,True,0.01000639796257019,0.37947624921798706
train,1878,19677,1,cw,0,0,2,True,True,0.01501968502998352,0.5117934942245483
train,1879,28004,1,fgsm,9,9,3,True,True,0.03137257695198059,1.7386528253555298
train,1880,8069,1,pgd,6,6,3,True,True,0.03137257695198059,1.3634543418884277
train,1881,38705,1,cw,2,2,0,True,True,0.009999841451644897,0.38751912117004395
train,1882,4259,1,pgd,5,5,3,True,True,0.03137260675430298,1.4800193309783936
train,1883,19597,1,fgsm,9,9,6,True,True,0.03137260675430298,1.630009651184082
train,1884,4151,1,fgsm,3,3,5,True,True,0.03137260675430298,1.736006259918213
train,1885,13205,1,cw,3,3,5,True,True,0.00499996542930603,0.22809907793998718
train,1886,34959,1,fgsm,2,2,4,True,True,0.03137257695198059,1.7388430833816528
train,1887,27765,1,pgd,6,6,2,True,True,0.03137257695198059,1.3816100358963013
train,1888,37804,0,clean,3,3,3,True,False,0.0,0.0
train,1889,26555,0,clean,4,4,4,True,False,0.0,0.0
train,1890,42198,0,clean,3,3,3,True,False,0.0,0.0
train,1891,4490,0,clean,0,0,0,True,False,0.0,0.0
train,1892,12285,0,clean,4,4,4,True,False,0.0,0.0
train,1893,46739,0,clean,8,8,8,True,False,0.0,0.0
train,1894,1906,0,clean,9,9,9,True,False,0.0,0.0
train,1895,11296,0,clean,9,9,9,True,False,0.0,0.0
train,1896,6604,0,clean,5,5,5,True,False,0.0,0.0
train,1897,47245,0,clean,8,8,8,True,False,0.0,0.0
train,1898,6926,0,clean,6,6,6,True,False,0.0,0.0
train,1899,26563,0,clean,8,8,8,True,False,0.0,0.0
train,1900,23723,0,clean,8,8,8,True,False,0.0,0.0
train,1901,11819,0,clean,5,5,5,True,False,0.0,0.0
train,1902,26041,0,clean,9,9,9,True,False,0.0,0.0
train,1903,960,0,clean,6,6,6,True,False,0.0,0.0
train,1904,37804,1,pgd,3,3,4,True,True,0.03137257695198059,1.3115038871765137
train,1905,26555,1,pgd,4,4,2,True,True,0.03137260675430298,1.3617939949035645
train,1906,42198,1,cw,3,3,7,True,True,0.00499996542930603,0.2600206434726715
train,1907,4490,1,fgsm,0,0,8,True,True,0.03137260675430298,1.7325389385223389
train,1908,12285,1,cw,4,4,5,True,True,0.00499996542930603,0.24253764748573303
train,1909,46739,1,cw,8,8,0,True,True,0.010006427764892578,0.40630751848220825
train,1910,1906,1,pgd,9,9,1,True,True,0.03137257695198059,1.4251900911331177
train,1911,11296,1,pgd,9,9,1,True,True,0.03137260675430298,1.3456422090530396
train,1912,6604,1,fgsm,5,5,4,True,True,0.03137260675430298,1.7359751462936401
train,1913,47245,1,fgsm,8,8,8,True,False,0.03137260675430298,1.7388430833816528
train,1914,6926,1,cw,6,6,2,True,True,0.00499996542930603,0.24874241650104523
train,1915,26563,1,cw,8,8,0,True,True,0.03638008236885071,0.4251942038536072
train,1916,23723,1,cw,8,8,0,True,True,0.00499996542930603,0.23354403674602509
train,1917,11819,1,cw,5,5,3,True,True,0.023137778043746948,0.2156359851360321
train,1918,26041,1,pgd,9,9,3,True,True,0.03137260675430298,1.3639419078826904
train,1919,960,1,fgsm,6,6,2,True,True,0.03137260675430298,1.735899806022644
train,1920,15608,0,clean,6,6,6,True,False,0.0,0.0
train,1921,36445,0,clean,1,1,1,True,False,0.0,0.0
train,1922,39263,0,clean,8,8,8,True,False,0.0,0.0
train,1923,31492,0,clean,2,2,2,True,False,0.0,0.0
train,1924,18738,0,clean,4,4,4,True,False,0.0,0.0
train,1925,35293,0,clean,3,3,3,True,False,0.0,0.0
train,1926,41482,0,clean,4,4,4,True,False,0.0,0.0
train,1927,2774,0,clean,6,6,6,True,False,0.0,0.0
train,1928,6981,0,clean,3,3,3,True,False,0.0,0.0
train,1929,45969,0,clean,2,2,2,True,False,0.0,0.0
train,1930,16945,0,clean,6,6,6,True,False,0.0,0.0
train,1931,21887,0,clean,9,9,9,True,False,0.0,0.0
train,1932,11216,0,clean,0,0,0,True,False,0.0,0.0
train,1933,3579,0,clean,8,8,8,True,False,0.0,0.0
train,1934,2701,0,clean,7,7,7,True,False,0.0,0.0
train,1935,35715,0,clean,3,3,3,True,False,0.0,0.0
train,1936,15608,1,pgd,6,6,5,True,True,0.03137257695198059,1.4140623807907104
train,1937,36445,1,fgsm,1,1,9,True,True,0.03137260675430298,1.7370290756225586
train,1938,39263,1,fgsm,8,8,0,True,True,0.03137260675430298,1.738458275794983
train,1939,31492,1,cw,2,2,4,True,True,0.00499996542930603,0.2635061740875244
train,1940,18738,1,fgsm,4,4,2,True,True,0.03137260675430298,1.7388432025909424
train,1941,35293,1,fgsm,3,3,2,True,True,0.03137260675430298,1.7388430833816528
train,1942,41482,1,cw,4,4,5,True,True,0.010006040334701538,0.3857934772968292
train,1943,2774,1,fgsm,6,6,1,True,True,0.03137260675430298,1.717024564743042
train,1944,6981,1,fgsm,3,3,4,True,True,0.03137257695198059,1.7367280721664429
train,1945,45969,1,fgsm,2,2,2,True,False,0.03137257695198059,1.7381839752197266
train,1946,16945,1,fgsm,6,6,4,True,True,0.03137257695198059,1.7388430833816528
train,1947,21887,1,cw,9,9,8,True,True,0.010004281997680664,0.37508898973464966
train,1948,11216,1,cw,0,0,2,True,True,0.00499996542930603,0.25768741965293884
train,1949,3579,1,pgd,8,8,2,True,True,0.03137257695198059,1.288749098777771
train,1950,2701,1,cw,7,7,4,True,True,0.00499996542930603,0.2167334407567978
train,1951,35715,1,fgsm,3,3,8,True,True,0.03137260675430298,1.7373167276382446
train,1952,3887,0,clean,9,9,9,True,False,0.0,0.0
train,1953,26925,0,clean,8,8,8,True,False,0.0,0.0
train,1954,36853,0,clean,1,1,1,True,False,0.0,0.0
train,1955,48327,0,clean,0,0,0,True,False,0.0,0.0
train,1956,6379,0,clean,8,8,8,True,False,0.0,0.0
train,1957,40089,0,clean,7,7,7,True,False,0.0,0.0
train,1958,8177,0,clean,4,4,4,True,False,0.0,0.0
train,1959,11008,0,clean,0,0,0,True,False,0.0,0.0
train,1960,10215,0,clean,0,0,0,True,False,0.0,0.0
train,1961,15622,0,clean,0,0,0,True,False,0.0,0.0
train,1962,773,0,clean,8,8,8,True,False,0.0,0.0
train,1963,38668,0,clean,4,4,4,True,False,0.0,0.0
train,1964,16877,0,clean,7,7,7,True,False,0.0,0.0
train,1965,1721,0,clean,8,8,8,True,False,0.0,0.0
train,1966,42621,0,clean,0,0,0,True,False,0.0,0.0
train,1967,16003,0,clean,6,6,6,True,False,0.0,0.0
train,1968,3887,1,fgsm,9,9,9,True,False,0.03137257695198059,1.7377549409866333
train,1969,26925,1,fgsm,8,8,8,True,False,0.03137260675430298,1.7380247116088867
train,1970,36853,1,cw,1,1,3,True,True,0.015019208192825317,0.502863347530365
train,1971,48327,1,pgd,0,0,8,True,True,0.03137260675430298,1.3854544162750244
train,1972,6379,1,pgd,8,8,3,True,True,0.03137260675430298,1.3016791343688965
train,1973,40089,1,fgsm,7,7,3,True,True,0.03137260675430298,1.7388430833816528
train,1974,8177,1,pgd,4,4,5,True,True,0.03137257695198059,1.3897228240966797
train,1975,11008,1,fgsm,0,0,2,True,True,0.03137260675430298,1.7311359643936157
train,1976,10215,1,fgsm,0,0,4,True,True,0.03137260675430298,1.7388430833816528
train,1977,15622,1,cw,0,0,2,True,True,0.010005533695220947,0.37114417552948
train,1978,773,1,pgd,8,8,4,True,True,0.03137260675430298,1.3147283792495728
train,1979,38668,1,pgd,4,4,5,True,True,0.03137257695198059,1.3046395778656006
train,1980,16877,1,fgsm,7,7,4,True,True,0.03137257695198059,1.7190117835998535
train,1981,1721,1,fgsm,8,8,2,True,True,0.03137260675430298,1.7385380268096924
train,1982,42621,1,cw,0,0,2,True,True,0.010004103183746338,0.3307274281978607
train,1983,16003,1,fgsm,6,6,3,True,True,0.03137257695198059,1.7388430833816528
train,1984,304,0,clean,1,1,1,True,False,0.0,0.0
train,1985,38566,0,clean,0,0,0,True,False,0.0,0.0
train,1986,39861,0,clean,2,2,2,True,False,0.0,0.0
train,1987,44462,0,clean,9,9,9,True,False,0.0,0.0
train,1988,4224,0,clean,4,4,4,True,False,0.0,0.0
train,1989,41779,0,clean,8,8,8,True,False,0.0,0.0
train,1990,11029,0,clean,0,0,0,True,False,0.0,0.0
train,1991,41891,0,clean,2,2,2,True,False,0.0,0.0
train,1992,27749,0,clean,0,0,0,True,False,0.0,0.0
train,1993,31799,0,clean,4,4,4,True,False,0.0,0.0
train,1994,3354,0,clean,4,4,4,True,False,0.0,0.0
train,1995,22684,0,clean,0,0,0,True,False,0.0,0.0
train,1996,3512,0,clean,1,1,1,True,False,0.0,0.0
train,1997,46647,0,clean,9,9,9,True,False,0.0,0.0
train,1998,41035,0,clean,3,3,3,True,False,0.0,0.0
train,1999,41361,0,clean,9,9,9,True,False,0.0,0.0
train,2000,304,1,pgd,1,1,8,True,True,0.03137260675430298,1.4227176904678345
train,2001,38566,1,pgd,0,0,2,True,True,0.03137260675430298,1.3639320135116577
train,2002,39861,1,cw,2,2,8,True,True,0.00499996542930603,0.26005831360816956
train,2003,44462,1,fgsm,9,9,8,True,True,0.03137260675430298,1.6474881172180176
train,2004,4224,1,cw,4,4,2,True,True,0.01000601053237915,0.4625753164291382
train,2005,41779,1,fgsm,8,8,2,True,True,0.03137260675430298,1.673388957977295
train,2006,11029,1,fgsm,0,0,8,True,True,0.03137260675430298,1.738776683807373
train,2007,41891,1,pgd,2,2,6,True,True,0.03137257695198059,1.304947018623352
